"customerkey","geographykey","name","birthdate","gender","occupation","commutedistance","city","state","country","postalcode"
26762,38,"Rachael Perez","1967-10-08","F","Skilled Manual","0-1 Miles","South Melbourne","Victoria","Australia","3205"
26763,4,"Grant Shen","1966-08-13","M","Skilled Manual","5-10 Miles","Goulburn","New South Wales","Australia","2580"
26764,4,"Alvin Li","1966-08-09","M","Skilled Manual","5-10 Miles","Goulburn","New South Wales","Australia","2580"
26765,8,"Dominique Chandra","1966-08-31","F","Skilled Manual","5-10 Miles","Matraville","New South Wales","Australia","2036"
26766,13,"Jodi Andersen","1972-09-07","F","Skilled Manual","10+ Miles","Port Macquarie","New South Wales","Australia","2444"
26767,14,"Alisha Goel","1979-10-18","F","Skilled Manual","0-1 Miles","Rhodes","New South Wales","Australia","2138"
26768,11,"Cristina Shen","1963-06-11","F","Skilled Manual","5-10 Miles","North Ryde","New South Wales","Australia","2113"
26769,17,"Holly Sai","1941-11-17","F","Management","5-10 Miles","St. Leonards","New South Wales","Australia","2065"
26770,22,"Katie Ashe","1965-11-19","F","Skilled Manual","10+ Miles","East Brisbane","Queensland","Australia","4169"
26771,34,"Eric Shan","1965-11-30","M","Skilled Manual","10+ Miles","Geelong","Victoria","Australia","3220"
26772,9,"Jamie Hu","1965-08-19","F","Skilled Manual","5-10 Miles","Milsons Point","New South Wales","Australia","2061"
26773,38,"Meghan Martin","1971-03-14","F","Skilled Manual","10+ Miles","South Melbourne","Victoria","Australia","3205"
26774,34,"Arianna Ross","1979-09-06","F","Skilled Manual","5-10 Miles","Geelong","Victoria","Australia","3220"
26775,383,"Riley Bryant","1982-04-21","F","Skilled Manual","5-10 Miles","West Covina","California","United States","91791"
26776,299,"Jenny Guo","1982-03-25","F","Skilled Manual","5-10 Miles","Berkeley","California","United States","94704"
26777,369,"Andrew Clark","1986-02-13","M","Skilled Manual","5-10 Miles","Santa Monica","California","United States","90401"
26778,641,"Sierra Perez","1980-12-07","F","Skilled Manual","5-10 Miles","Spokane","Washington","United States","99202"
26779,347,"Alexandra Henderson","1985-12-10","F","Skilled Manual","0-1 Miles","Novato","California","United States","94947"
26780,326,"Julia Butler","1985-08-02","F","Skilled Manual","5-10 Miles","Grossmont","California","United States","91941"
26781,634,"Jan Cox","1985-06-02","F","Skilled Manual","5-10 Miles","Redmond","Washington","United States","98052"
26782,69,"Seth Lewis","1986-03-25","M","Skilled Manual","0-1 Miles","Victoria","British Columbia","Canada","V8V"
26783,644,"Juan Torres","1985-10-17","M","Skilled Manual","0-1 Miles","Walla Walla","Washington","United States","99362"
26784,19,"Walter Torres","1952-04-05","M","Skilled Manual","5-10 Miles","Wollongong","New South Wales","Australia","2500"
26785,32,"Raul Raje","1943-03-14","M","Management","5-10 Miles","Bendigo","Victoria","Australia","3550"
26786,314,"Seth Smith","1983-10-29","M","Clerical","0-1 Miles","Daly City","California","United States","94015"
26787,609,"Austin Moore","1984-03-03","M","Clerical","5-10 Miles","Bellingham","Washington","United States","98225"
26788,307,"Destiny Howard","1983-11-08","F","Skilled Manual","5-10 Miles","Chula Vista","California","United States","91910"
26789,55,"Chase Morris","1984-05-09","M","Skilled Manual","0-1 Miles","Newton","British Columbia","Canada","V2L3W8"
26790,368,"Chloe Cook","1982-08-21","F","Clerical","5-10 Miles","Santa Cruz","California","United States","95062"
26791,573,"Kelvin Nath","1983-05-04","M","Clerical","5-10 Miles","Baytown","Texas","United States","77520"
26792,299,"Casey Torres","1982-12-04","M","Clerical","0-1 Miles","Berkeley","California","United States","94704"
26793,374,"Jesse Nelson","1982-09-15","M","Skilled Manual","5-10 Miles","Torrance","California","United States","90505"
26794,536,"Michele Dominguez","1985-05-25","F","Skilled Manual","5-10 Miles","Beaverton","Oregon","United States","97005"
26795,19,"Elijah Shan","1946-01-10","M","Management","5-10 Miles","Wollongong","New South Wales","Australia","2500"
26796,12,"Warren Raji","1946-09-19","M","Management","5-10 Miles","North Sydney","New South Wales","Australia","2055"
26797,22,"Marshall Hu","1954-04-18","M","Management","0-1 Miles","East Brisbane","Queensland","Australia","4169"
26798,637,"Jeremiah Garcia","1981-07-10","M","Skilled Manual","5-10 Miles","Seattle","Washington","United States","98104"
26799,312,"Ryan Russell","1982-03-19","M","Skilled Manual","5-10 Miles","Coronado","California","United States","92118"
26800,315,"Lauren Lewis","1982-04-06","F","Skilled Manual","1-2 Miles","Downey","California","United States","90241"
26801,385,"Wyatt Washington","1982-01-16","M","Skilled Manual","5-10 Miles","Woodland Hills","California","United States","91364"
26802,63,"Lucas Sanders","1981-05-12","M","Skilled Manual","5-10 Miles","Shawnee","British Columbia","Canada","V8Z 4N5"
26803,338,"Xavier Bennett","1979-08-07","M","Skilled Manual","5-10 Miles","Los Angeles","California","United States","90012"
26804,372,"Trinity Sanders","1980-05-11","F","Skilled Manual","5-10 Miles","Spring Valley","California","United States","91977"
26805,335,"Alexandria Reed","1979-04-08","F","Skilled Manual","1-2 Miles","Lemon Grove","California","United States","91945"
26806,68,"Caleb Mitchell","1976-09-16","M","Skilled Manual","2-5 Miles","Vancouver","British Columbia","Canada","V7L 4J4"
26807,335,"Angel Hall","1976-09-08","M","Skilled Manual","2-5 Miles","Lemon Grove","California","United States","91945"
26808,614,"Kimberly Howard","1976-01-23","F","Skilled Manual","2-5 Miles","Edmonds","Washington","United States","98020"
26809,355,"Julia Morgan","1971-05-04","F","Skilled Manual","0-1 Miles","Redwood City","California","United States","94063"
26810,54,"Melanie Stewart","1976-05-09","F","Skilled Manual","0-1 Miles","N. Vancouver","British Columbia","Canada","V7L 4J4"
26811,301,"Rachael Sanchez","1976-09-30","F","Skilled Manual","10+ Miles","Burbank","California","United States","91502"
26812,352,"James Hernandez","1971-03-08","M","Skilled Manual","10+ Miles","Palo Alto","California","United States","94303"
26813,307,"Xavier Diaz","1971-01-12","M","Skilled Manual","0-1 Miles","Chula Vista","California","United States","91910"
26814,644,"Alex Hernandez","1970-10-02","M","Professional","2-5 Miles","Walla Walla","Washington","United States","99362"
26815,543,"Erin Cox","1970-10-31","F","Professional","2-5 Miles","Lebanon","Oregon","United States","97355"
26816,206,"Ronnie Wu","1973-09-06","M","Clerical","0-1 Miles","Roissy en Brie","Seine et Marne","France","77680"
26817,236,"Melvin Ashe","1979-10-19","M","Clerical","0-1 Miles","Cheltenham","England","United Kingdom","GL50"
26818,131,"Eduardo Coleman","1978-06-12","M","Manual","0-1 Miles","Frankfurt","Hessen","Germany","60323"
26819,175,"Devin Mitchell","1972-08-20","M","Manual","0-1 Miles","Saarlouis","Saarland","Germany","66740"
26820,257,"Carol Nath","1972-10-29","F","Manual","0-1 Miles","London","England","United Kingdom","W1Y 3RA"
26821,155,"Tamara Guo","1972-08-20","F","Manual","0-1 Miles","Bottrop","Nordrhein-Westfalen","Germany","46236"
26822,158,"Cindy Gonzalez","1972-08-08","F","Manual","2-5 Miles","Leipzig","Nordrhein-Westfalen","Germany","04139"
26823,115,"Kaitlin Raman","1972-10-29","F","Clerical","0-1 Miles","Eilenburg","Brandenburg","Germany","04838"
26824,249,"Theresa Blanco","1971-09-03","F","Manual","0-1 Miles","London","England","United Kingdom","SW1P 2NU"
26825,132,"Jamie Jimenez","1977-10-06","M","Manual","0-1 Miles","Hamburg","Hessen","Germany","22001"
26826,138,"Kendra Romero","1977-07-02","F","Manual","0-1 Miles","Berlin","Hamburg","Germany","10210"
26827,198,"Renee Rubio","1972-07-17","F","Clerical","0-1 Miles","Paris","Seine (Paris)","France","75009"
26828,209,"Stephanie Rivera","1984-02-03","F","Clerical","0-1 Miles","Versailles","Yveline","France","78000"
26829,155,"Morgan Evans","1978-09-19","F","Clerical","0-1 Miles","Bottrop","Nordrhein-Westfalen","Germany","46236"
26830,273,"Levi Perez","1972-03-21","M","Clerical","2-5 Miles","Watford","England","United Kingdom","WA3"
26831,174,"Drew Raje","1971-09-01","M","Clerical","2-5 Miles","Saarbrücken","Saarland","Germany","66001"
26832,118,"Kate Xie","1977-01-30","F","Skilled Manual","0-1 Miles","Frankfurt","Bayern","Germany","91480"
26833,238,"Kelvin Rai","1971-07-13","M","Skilled Manual","0-1 Miles","Gateshead","England","United Kingdom","GA10"
26834,231,"Teresa Romero","1971-08-29","F","Skilled Manual","0-1 Miles","Billericay","England","United Kingdom","CM11"
26835,224,"Kyle Turner","1976-01-06","M","Manual","0-1 Miles","Tremblay-en-France","Seine Saint Denis","France","93290"
26836,267,"Hector Diaz","1970-12-08","M","Manual","0-1 Miles","Runcorn","England","United Kingdom","TY31"
26837,244,"Albert Martin","1970-09-04","M","Manual","0-1 Miles","London","England","United Kingdom","C2H 7AU"
26838,187,"Cassie Shan","1971-06-03","F","Manual","0-1 Miles","Lille","Nord","France","59000"
26839,209,"Jeremy Nelson","1970-08-18","M","Manual","0-1 Miles","Versailles","Yveline","France","78000"
26840,209,"Eric Yang","1976-03-15","M","Manual","0-1 Miles","Versailles","Yveline","France","78000"
26841,205,"Roberto Jiménez","1971-02-10","M","Skilled Manual","0-1 Miles","Lieusaint","Seine et Marne","France","77127"
26842,243,"Felicia Alonso","1969-12-23","F","Manual","0-1 Miles","Leeds","England","United Kingdom","LE18"
26843,160,"Noah Gonzalez","1934-08-08","M","Manual","0-1 Miles","Paderborn","Nordrhein-Westfalen","Germany","33098"
26844,236,"Erin Cooper","1935-11-24","F","Manual","1-2 Miles","Cheltenham","England","United Kingdom","GL50"
26845,174,"Theodore Ortega","1970-03-26","M","Manual","0-1 Miles","Saarbrücken","Saarland","Germany","66001"
26846,240,"Dustin Kumar","1970-01-11","M","Manual","0-1 Miles","High Wycombe","England","United Kingdom","HP10 9QY"
26847,157,"Brent Yang","1969-07-04","M","Manual","0-1 Miles","Hannover","Nordrhein-Westfalen","Germany","30601"
26848,241,"Alisha Rai","1970-05-17","F","Manual","0-1 Miles","Kirkby","England","United Kingdom","KB9"
26849,252,"Billy Martin","1968-07-17","M","Manual","0-1 Miles","London","England","United Kingdom","SW8 4BG"
26850,232,"Terry Luo","1979-12-13","M","Manual","0-1 Miles","Birmingham","England","United Kingdom","B29 6SL"
26851,155,"Diane Alvarez","1969-05-19","F","Manual","0-1 Miles","Bottrop","Nordrhein-Westfalen","Germany","46236"
26852,174,"Karen She","1968-12-02","F","Manual","0-1 Miles","Saarbrücken","Saarland","Germany","66001"
26853,207,"Shane Rana","1971-07-13","M","Manual","0-1 Miles","Chatou","Yveline","France","78400"
26854,187,"Jonathan Hayes","1971-07-13","M","Professional","0-1 Miles","Lille","Nord","France","59000"
26855,222,"Carla Fernandez","1971-12-07","F","Professional","0-1 Miles","Pantin","Seine Saint Denis","France","93500"
26856,221,"Jessica Brooks","1971-05-03","F","Clerical","0-1 Miles","Drancy","Seine Saint Denis","France","93700"
26857,166,"Willie Anand","1982-03-12","M","Clerical","0-1 Miles","Frankfurt am Main","Saarland","Germany","60061"
26858,271,"Samuel Lopez","1970-11-05","M","Skilled Manual","0-1 Miles","Warrington","England","United Kingdom","WA1"
26859,226,"Darrell Pal","1970-01-10","M","Clerical","0-1 Miles","Cergy","Val d'Oise","France","95000"
26860,237,"Olivia Miller","1975-10-24","F","Skilled Manual","0-1 Miles","Esher-Molesey","England","United Kingdom","EM15"
26861,190,"Bruce Gutierrez","1969-05-19","M","Clerical","0-1 Miles","Villeneuve-d'Ascq","Nord","France","59491"
26862,127,"Tina Vance","1969-01-23","F","Clerical","0-1 Miles","Darmstadt","Hessen","Germany","64283"
26863,256,"Alvin Chen","1983-05-08","M","Manual","2-5 Miles","London","England","United Kingdom","W1X3SE"
26864,146,"Christine Sutton","1984-11-29","F","Clerical","0-1 Miles","Frankfurt am Main","Hamburg","Germany","60355"
26865,248,"Tabitha Martinez","1984-08-26","F","Clerical","0-1 Miles","London","England","United Kingdom","SW19 3RU"
26866,269,"Jada Allen","1984-11-11","F","Clerical","0-1 Miles","Stoke-on-Trent","England","United Kingdom","AS23"
26867,176,"Danny Romero","1969-05-14","M","Skilled Manual","0-1 Miles","Stuttgart","Saarland","Germany","70452"
26868,253,"Lydia Raman","1974-08-12","F","Skilled Manual","0-1 Miles","London","England","United Kingdom","W10 6BL"
26869,269,"Anne Sims","1969-02-01","M","Skilled Manual","0-1 Miles","Stoke-on-Trent","England","United Kingdom","AS23"
26870,271,"Jill Gill","1974-01-22","F","Skilled Manual","0-1 Miles","Warrington","England","United Kingdom","WA1"
26871,223,"Justin Chen","1973-08-08","M","Clerical","0-1 Miles","Saint-Denis","Seine Saint Denis","France","93400"
26872,117,"Wyatt Hughes","1983-07-20","M","Clerical","0-1 Miles","Erlangen","Bayern","Germany","91054"
26873,165,"Ann Suri","1982-10-30","F","Clerical","2-5 Miles","Berlin","Saarland","Germany","14197"
26874,118,"Jorge Zhang","1983-05-19","M","Clerical","2-5 Miles","Frankfurt","Bayern","Germany","91480"
26875,134,"Bobby Perez","1982-09-06","M","Clerical","2-5 Miles","München","Hessen","Germany","80074"
26876,260,"Holly Lopez","1983-01-22","F","Clerical","0-1 Miles","Milton Keynes","England","United Kingdom","MK8 8ZD"
26877,265,"Damien Nara","1982-08-21","M","Clerical","0-1 Miles","Peterborough","England","United Kingdom","PB12"
26878,120,"Madeline Roberts","1981-08-15","F","Manual","2-5 Miles","Hof","Bayern","Germany","95010"
26879,167,"Shannon Lin","1981-10-14","F","Manual","2-5 Miles","Frankfurt am Main","Saarland","Germany","60075"
26880,128,"Heather Xu","1981-08-26","F","Manual","2-5 Miles","Dresden","Hessen","Germany","01071"
26881,221,"Regina Fernandez","1980-08-10","F","Manual","0-1 Miles","Drancy","Seine Saint Denis","France","93700"
26882,211,"Mayra Sanchez","1981-10-30","F","Manual","5-10 Miles","Les Ulis","Essonne","France","91940"
26883,190,"Shelby Bradley","1981-12-25","F","Manual","5-10 Miles","Villeneuve-d'Ascq","Nord","France","59491"
26884,120,"Paige James","1982-03-09","F","Clerical","0-1 Miles","Hof","Bayern","Germany","95010"
26885,264,"Victor Martin","1981-09-07","M","Clerical","0-1 Miles","Oxon","England","United Kingdom","OX16 8RS"
26886,267,"Jasmine Robinson","1982-05-12","F","Clerical","0-1 Miles","Runcorn","England","United Kingdom","TY31"
26887,240,"Janelle Rodriguez","1980-05-22","F","Manual","0-1 Miles","High Wycombe","England","United Kingdom","HP10 9QY"
26888,233,"Bruce Fernandez","1979-09-20","M","Manual","0-1 Miles","Bracknell","England","United Kingdom","RG12 8TB"
26889,118,"Natasha Torres","1980-01-04","F","Manual","5-10 Miles","Frankfurt","Bayern","Germany","91480"
