customerkey,geographykey,name,birthdate,gender,occupation,commutedistance,city,state,country,postalcode
24937,612,Jordan Evans,20-03-1945,F,Management,10+ Miles,Burien,Washington,United States,98168
24938,638,Julia Martinez,20-12-1944,F,Management,10+ Miles,Sedro Woolley,Washington,United States,98284
24939,62,Elizabeth Barnes,02-11-1944,F,Management,10+ Miles,Royal Oak,British Columbia,Canada,V8X
24940,311,Fernando Martin,24-12-1945,M,Management,10+ Miles,Concord,California,United States,94519
24941,547,Wyatt Garcia,22-10-1945,M,Management,10+ Miles,Portland,Oregon,United States,97205
24942,299,Steven James,21-01-1946,M,Management,1-2 Miles,Berkeley,California,United States,94704
24943,612,Darrell Chander,06-01-1946,M,Management,10+ Miles,Burien,Washington,United States,98168
24944,299,Whitney Garcia,11-03-1946,F,Management,10+ Miles,Berkeley,California,United States,94704
24945,634,Logan Harris,07-12-1951,M,Management,10+ Miles,Redmond,Washington,United States,98052
24946,311,Sarah Hughes,10-06-1946,F,Management,10+ Miles,Concord,California,United States,94519
24947,53,Aaron Phillips,05-08-1946,M,Professional,1-2 Miles,Metchosin,British Columbia,Canada,V9
24948,315,Nathan Carter,29-08-1946,M,Management,10+ Miles,Downey,California,United States,90241
24949,623,Devin Howard,10-05-1947,M,Management,10+ Miles,Kirkland,Washington,United States,98033
24950,374,Stephanie Alexander,28-03-1947,F,Management,10+ Miles,Torrance,California,United States,90505
24951,359,Jeremy Ward,24-03-1949,M,Management,10+ Miles,San Diego,California,United States,92102
24952,543,Amanda Long,10-03-1949,F,Management,1-2 Miles,Lebanon,Oregon,United States,97355
24953,637,Aaron Green,06-04-1950,M,Clerical,1-2 Miles,Seattle,Washington,United States,98104
24954,343,Jonathan Long,05-07-1952,M,Professional,10+ Miles,National City,California,United States,91950
24955,307,Donald Perez,05-05-1951,M,Skilled Manual,10+ Miles,Chula Vista,California,United States,91910
24956,298,Ariana Ward,02-02-1951,F,Skilled Manual,10+ Miles,Bellflower,California,United States,90706
24957,334,Anna Howard,19-10-1950,F,Skilled Manual,10+ Miles,Lakewood,California,United States,90712
24958,310,Tamara Xu,02-12-1951,F,Professional,2-5 Miles,Colma,California,United States,94014
24959,299,Kristy Blanco,15-04-1952,F,Management,10+ Miles,Berkeley,California,United States,94704
24960,49,Brianna Gray,08-08-1951,F,Management,2-5 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
24961,644,Alexandra Bennett,29-12-1952,F,Professional,2-5 Miles,Walla Walla,Washington,United States,99362
24962,626,Jonathan Jai,24-04-1953,M,Professional,2-5 Miles,Lynnwood,Washington,United States,98036
24963,300,Erica Zhao,15-10-1952,F,Professional,10+ Miles,Beverly Hills,California,United States,90210
24964,614,Samantha Anderson,16-01-1953,F,Professional,2-5 Miles,Edmonds,Washington,United States,98020
24965,641,Justin Hayes,26-04-1953,M,Professional,2-5 Miles,Spokane,Washington,United States,99202
24966,631,Jade Cooper,08-07-1952,F,Management,2-5 Miles,Olympia,Washington,United States,98501
24967,51,Jasmine Reed,17-08-1953,F,Professional,10+ Miles,Langford,British Columbia,Canada,V9
24968,547,Dalton Moore,17-08-1953,M,Professional,10+ Miles,Portland,Oregon,United States,97205
24969,633,Vanessa Gonzales,23-09-1959,F,Professional,10+ Miles,Puyallup,Washington,United States,98371
24970,548,Blake Wright,16-10-1953,M,Professional,10+ Miles,Salem,Oregon,United States,97301
24971,302,Brittney Lin,18-08-1959,F,Professional,10+ Miles,Burlingame,California,United States,94010
24972,322,Edward Garcia,23-09-1959,M,Management,2-5 Miles,Fremont,California,United States,94536
24973,337,Arianna Rivera,12-08-1953,F,Management,10+ Miles,Long Beach,California,United States,90802
24974,337,Eduardo Carter,29-11-1953,M,Management,10+ Miles,Long Beach,California,United States,90802
24975,65,Julia James,04-08-1960,F,Professional,10+ Miles,Shawnee,British Columbia,Canada,V9B 5T2
24976,64,Stephanie Cooper,14-01-1955,F,Professional,2-5 Miles,Shawnee,British Columbia,Canada,V9B 2C3
24977,69,Sophia Green,09-01-1955,F,Professional,2-5 Miles,Victoria,British Columbia,Canada,V8V
24978,611,Kaylee Stewart,11-09-1960,F,Professional,10+ Miles,Bremerton,Washington,United States,98312
24979,614,Jada Adams,04-12-1954,F,Professional,2-5 Miles,Edmonds,Washington,United States,98020
24980,336,Savannah Phillips,29-12-1954,F,Professional,10+ Miles,Lincoln Acres,California,United States,91950
24981,633,Jose Davis,03-11-1955,M,Professional,10+ Miles,Puyallup,Washington,United States,98371
24982,301,Devin King,13-10-1961,M,Professional,10+ Miles,Burbank,California,United States,91502
24983,343,Morgan Griffin,18-02-1956,F,Professional,10+ Miles,National City,California,United States,91950
24984,347,William Moore,30-08-1955,M,Professional,1-2 Miles,Novato,California,United States,94947
24985,374,Jenna Phillips,02-12-1955,F,Management,5-10 Miles,Torrance,California,United States,90505
24986,59,Isabelle Griffin,10-06-1957,F,Professional,10+ Miles,Oak Bay,British Columbia,Canada,V8P
24987,301,Kristopher Chandra,15-10-1956,M,Professional,2-5 Miles,Burbank,California,United States,91502
24988,368,Kayla Diaz,07-10-1956,F,Professional,10+ Miles,Santa Cruz,California,United States,95062
24989,546,Arianna Peterson,03-02-1958,F,Professional,10+ Miles,Oregon City,Oregon,United States,97045
24990,368,Timothy Collins,19-05-1958,M,Professional,2-5 Miles,Santa Cruz,California,United States,95062
24991,618,Luke Bryant,04-11-1957,M,Skilled Manual,10+ Miles,Issaquah,Washington,United States,98027
24992,307,Faith Bryant,09-03-1963,F,Skilled Manual,10+ Miles,Chula Vista,California,United States,91910
24993,310,Marvin Ortega,19-03-1963,M,Skilled Manual,10+ Miles,Colma,California,United States,94014
24994,358,Lauren Sanders,17-12-1969,F,Professional,10+ Miles,San Carlos,California,United States,94070
24995,69,Melissa Peterson,19-05-1959,F,Professional,10+ Miles,Victoria,British Columbia,Canada,V8V
24996,300,Dylan Miller,04-09-1958,M,Skilled Manual,10+ Miles,Beverly Hills,California,United States,90210
24997,302,Melvin Kumar,31-03-1959,M,Skilled Manual,10+ Miles,Burlingame,California,United States,94010
24998,302,Olivia Martinez,12-10-1973,F,Management,0-1 Miles,Burlingame,California,United States,94010
24999,307,Shaun Jai,23-10-1973,M,Management,0-1 Miles,Chula Vista,California,United States,91910
25000,637,Allison Turner,16-04-1985,F,Skilled Manual,1-2 Miles,Seattle,Washington,United States,98104
25001,18,Clayton Xu,22-02-1955,M,Skilled Manual,5-10 Miles,Sydney,New South Wales,Australia,1002
25002,50,Logan Edwards,10-04-1984,M,Skilled Manual,5-10 Miles,Haney,British Columbia,Canada,V2W 1W2
25003,609,Tristan Russell,15-04-1984,M,Skilled Manual,1-2 Miles,Bellingham,Washington,United States,98225
25004,611,Samuel Thomas,14-08-1983,M,Skilled Manual,1-2 Miles,Bremerton,Washington,United States,98312
25005,543,Brianna Williams,13-02-1984,F,Skilled Manual,1-2 Miles,Lebanon,Oregon,United States,97355
25006,648,Bailey Murphy,19-08-1983,F,Skilled Manual,5-10 Miles,Yakima,Washington,United States,98901
25007,299,Alyssa Sanders,01-03-1984,F,Skilled Manual,1-2 Miles,Berkeley,California,United States,94704
25008,314,Haley Perry,17-11-1983,F,Skilled Manual,1-2 Miles,Daly City,California,United States,94015
25009,21,Natasha Alonso,03-09-1950,F,Clerical,1-2 Miles,Caloundra,Queensland,Australia,4551
25010,23,Misty Kumar,30-10-1951,F,Clerical,1-2 Miles,Gold Coast,Queensland,Australia,4217
25011,13,Taylor White,03-02-1953,F,Clerical,1-2 Miles,Port Macquarie,New South Wales,Australia,2444
25012,2,Craig Martin,19-03-1954,M,Clerical,5-10 Miles,Coffs Harbour,New South Wales,Australia,2450
25013,25,Mitchell Stone,16-01-1954,M,Clerical,5-10 Miles,Hervey Bay,Queensland,Australia,4655
25014,336,Juan Reed,13-02-1984,M,Skilled Manual,1-2 Miles,Lincoln Acres,California,United States,91950
25015,352,Jacqueline Rogers,04-02-1984,F,Skilled Manual,0-1 Miles,Palo Alto,California,United States,94303
25016,59,Elijah Washington,26-10-1982,M,Professional,5-10 Miles,Oak Bay,British Columbia,Canada,V8P
25017,6,Cristina Xu,21-11-1953,F,Clerical,1-2 Miles,Lavender Bay,New South Wales,Australia,2060
25018,352,Lucas Robinson,04-08-1982,M,Skilled Manual,5-10 Miles,Palo Alto,California,United States,94303
25019,24,Misty Shen,17-04-1956,F,Clerical,5-10 Miles,Hawthorne,Queensland,Australia,4171
25020,17,Walter Romero,07-07-1955,M,Clerical,5-10 Miles,St. Leonards,New South Wales,Australia,2065
25021,2,Edwin Sharma,04-08-1955,M,Clerical,5-10 Miles,Coffs Harbour,New South Wales,Australia,2450
25022,18,Patricia Perez,09-09-1962,F,Clerical,1-2 Miles,Sydney,New South Wales,Australia,1002
25023,301,Carolyn Sanz,07-09-1985,F,Professional,5-10 Miles,Burbank,California,United States,91502
25024,307,Brad Pritchett,30-11-1985,M,Professional,5-10 Miles,Chula Vista,California,United States,91910
25025,372,Spencer Bryant,17-06-1985,M,Skilled Manual,0-1 Miles,Spring Valley,California,United States,91977
25026,24,Mitchell Andersen,03-11-1957,M,Clerical,5-10 Miles,Hawthorne,Queensland,Australia,4171
25027,9,Meredith Mehta,15-07-1958,F,Skilled Manual,1-2 Miles,Milsons Point,New South Wales,Australia,2061
25028,10,Brenda Gonzalez,22-03-1964,F,Skilled Manual,5-10 Miles,Newcastle,New South Wales,Australia,2300
25029,13,Alberto Hernandez,12-10-1958,M,Skilled Manual,5-10 Miles,Port Macquarie,New South Wales,Australia,2444
25030,28,Jessie Romero,24-12-1958,F,Skilled Manual,5-10 Miles,Cloverdale,South Australia,Australia,6105
25031,16,Kristina Malhotra,26-05-1960,F,Clerical,1-2 Miles,Springwood,New South Wales,Australia,2777
25032,18,Meredith Rana,13-01-1965,F,Clerical,5-10 Miles,Sydney,New South Wales,Australia,1002
25033,7,Omar Zhu,11-05-1960,M,Clerical,5-10 Miles,Malabar,New South Wales,Australia,2036
25034,28,Anne Martin,21-10-1966,F,Skilled Manual,5-10 Miles,Cloverdale,South Australia,Australia,6105
25035,10,Mandy Lin,29-10-1960,F,Skilled Manual,1-2 Miles,Newcastle,New South Wales,Australia,2300
25036,4,Jenny Ye,13-10-1960,F,Skilled Manual,1-2 Miles,Goulburn,New South Wales,Australia,2580
25037,30,Terrence Rai,07-04-1961,M,Skilled Manual,1-2 Miles,Perth,South Australia,Australia,6006
25038,612,Isabella Hall,18-07-1980,F,Skilled Manual,1-2 Miles,Burien,Washington,United States,98168
25039,542,Alexis Clark,11-08-1980,F,Skilled Manual,5-10 Miles,Lake Oswego,Oregon,United States,97034
25040,548,Julian Perry,20-08-1980,M,Skilled Manual,1-2 Miles,Salem,Oregon,United States,97301
25041,648,Hunter Phillips,21-01-1981,M,Skilled Manual,5-10 Miles,Yakima,Washington,United States,98901
25042,298,Arif Rizaldy,24-02-1981,F,Skilled Manual,1-2 Miles,Bellflower,California,United States,90706
25043,302,Damien Rai,19-08-1980,M,Skilled Manual,5-10 Miles,Burlingame,California,United States,94010
25044,385,Emma Bailey,06-02-1981,F,Skilled Manual,5-10 Miles,Woodland Hills,California,United States,91364
25045,609,Paige Russell,31-08-1979,F,Skilled Manual,5-10 Miles,Bellingham,Washington,United States,98225
25046,57,Caleb Long,10-03-1979,M,Skilled Manual,5-10 Miles,Newton,British Columbia,Canada,V2M1P1
25047,352,Trevor Long,10-05-1979,M,Professional,5-10 Miles,Palo Alto,California,United States,94303
25048,49,Yolanda Sharma,10-08-1978,F,Professional,0-1 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
25049,312,Candice Ye,18-12-1978,F,Professional,5-10 Miles,Coronado,California,United States,92118
25050,312,Darryl Chen,03-11-1978,M,Professional,5-10 Miles,Coronado,California,United States,92118
25051,19,Suzanne Cai,24-09-1961,F,Skilled Manual,5-10 Miles,Wollongong,New South Wales,Australia,2500
25052,18,Sandra Lin,16-01-1978,F,Skilled Manual,1-2 Miles,Sydney,New South Wales,Australia,1002
25053,17,Colin Andersen,19-08-1968,M,Skilled Manual,5-10 Miles,St. Leonards,New South Wales,Australia,2065
25054,24,Sheila Alonso,30-08-1963,F,Management,0-1 Miles,Hawthorne,Queensland,Australia,4171
25055,33,Erik Navarro,06-08-1963,M,Management,10+ Miles,Cranbourne,Victoria,Australia,3977
25056,31,Wayne Black,19-08-1963,M,Management,10+ Miles,Hobart,Tasmania,Australia,7001
25057,27,Jerome Gomez,09-11-1970,M,Management,0-1 Miles,Townsville,Queensland,Australia,4810
25058,22,Corey Raji,05-07-1964,M,Management,2-5 Miles,East Brisbane,Queensland,Australia,4169
25059,546,Sean Ward,23-10-1978,M,Professional,5-10 Miles,Oregon City,Oregon,United States,97045
25060,312,Noah Martinez,17-07-1978,M,Management,0-1 Miles,Coronado,California,United States,92118
25061,68,Julia Hughes,20-01-1980,F,Professional,1-2 Miles,Vancouver,British Columbia,Canada,V7L 4J4
25062,71,Kaitlyn Young,18-06-1980,F,Professional,5-10 Miles,Westminster,British Columbia,Canada,V3L 1H4
25063,609,Dylan Williams,15-04-1985,M,Skilled Manual,1-2 Miles,Bellingham,Washington,United States,98225
25064,374,James Harris,18-08-1971,M,Management,0-1 Miles,Torrance,California,United States,90505
25065,637,Thomas Henderson,22-05-1963,M,Skilled Manual,5-10 Miles,Seattle,Washington,United States,98104
25066,62,Charles Robinson,17-11-1962,M,Skilled Manual,1-2 Miles,Royal Oak,British Columbia,Canada,V8X
25067,618,Melanie Butler,12-05-1970,F,Professional,2-5 Miles,Issaquah,Washington,United States,98027
25068,307,Robert Shan,19-12-1969,M,Skilled Manual,0-1 Miles,Chula Vista,California,United States,91910
25069,612,Lori Ortega,02-05-1970,F,Skilled Manual,10+ Miles,Burien,Washington,United States,98168
25070,49,Melody Alvarez,23-03-1975,F,Skilled Manual,10+ Miles,Cliffside,British Columbia,Canada,V8Y 1L1
25071,339,Natalie Brooks,17-08-1969,F,Skilled Manual,2-5 Miles,Mill Valley,California,United States,94941
25072,548,Alyssa Murphy,27-03-1970,F,Skilled Manual,0-1 Miles,Salem,Oregon,United States,97301
25073,539,Shelby Stewart,23-08-1969,F,Skilled Manual,2-5 Miles,Corvallis,Oregon,United States,97330
25074,543,Samantha Jackson,22-05-1969,F,Professional,2-5 Miles,Lebanon,Oregon,United States,97355
25075,358,Samantha Thompson,23-11-1968,F,Professional,2-5 Miles,San Carlos,California,United States,94070
25076,336,Nicole Jenkins,11-08-1974,F,Professional,0-1 Miles,Lincoln Acres,California,United States,91950
25077,642,Wyatt Clark,02-02-1980,M,Professional,0-1 Miles,Tacoma,Washington,United States,98403
25078,338,James Jenkins,20-03-1984,M,Skilled Manual,2-5 Miles,Los Angeles,California,United States,90012
25079,632,Riley Perry,18-12-1967,F,Professional,2-5 Miles,Port Orchard,Washington,United States,98366
25080,302,Marissa Long,11-01-1973,F,Professional,2-5 Miles,Burlingame,California,United States,94010
25081,322,Melanie Morris,08-03-1967,F,Professional,0-1 Miles,Fremont,California,United States,94536
25082,299,William Martinez,02-08-1966,M,Skilled Manual,0-1 Miles,Berkeley,California,United States,94704
25083,299,Omar Gao,15-12-1966,M,Skilled Manual,10+ Miles,Berkeley,California,United States,94704
25084,553,Dalton James,09-04-1967,M,Skilled Manual,0-1 Miles,Woodburn,Oregon,United States,97071
25085,331,Lucas Rogers,22-02-1967,M,Skilled Manual,2-5 Miles,La Jolla,California,United States,92806
25086,299,Jasmine Cox,23-02-1967,F,Skilled Manual,2-5 Miles,Berkeley,California,United States,94704
25087,612,Wyatt Young,12-11-1966,M,Skilled Manual,0-1 Miles,Burien,Washington,United States,98168
25088,337,Victoria Reed,07-02-1972,F,Skilled Manual,2-5 Miles,Long Beach,California,United States,90802
25089,612,Christy Xie,08-03-1966,F,Professional,2-5 Miles,Burien,Washington,United States,98168
25090,49,Ivan Sara,30-12-1965,M,Professional,0-1 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
25091,311,Jessie Zeng,07-01-1971,M,Professional,0-1 Miles,Concord,California,United States,94519
25092,337,Emily Jackson,13-10-1971,F,Skilled Manual,2-5 Miles,Long Beach,California,United States,90802
25093,55,Madison Griffin,24-12-1972,F,Skilled Manual,0-1 Miles,Newton,British Columbia,Canada,V2L3W8
25094,68,Charles Thomas,11-09-1972,M,Skilled Manual,0-1 Miles,Vancouver,British Columbia,Canada,V7L 4J4
25095,69,Adam Jai,10-07-1978,M,Skilled Manual,0-1 Miles,Victoria,British Columbia,Canada,V8V
25096,609,Victoria Bennett,19-04-1978,F,Skilled Manual,2-5 Miles,Bellingham,Washington,United States,98225
25097,545,Fernando Gonzales,17-12-1965,M,Skilled Manual,2-5 Miles,Milwaukie,Oregon,United States,97222
25098,539,Logan Long,24-01-1966,M,Skilled Manual,0-1 Miles,Corvallis,Oregon,United States,97330
25099,368,Melanie Hayes,24-02-1971,F,Skilled Manual,0-1 Miles,Santa Cruz,California,United States,95062
25100,49,Kristen Huang,10-11-1964,F,Skilled Manual,2-5 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
25101,57,Wyatt Baker,13-04-1981,M,Professional,2-5 Miles,Newton,British Columbia,Canada,V2M1P1
25102,299,Stephanie Kelly,14-02-1965,F,Professional,2-5 Miles,Berkeley,California,United States,94704
25103,311,Shelby Brooks,16-08-1964,F,Professional,0-1 Miles,Concord,California,United States,94519
25104,71,Natalie Parker,11-04-1965,F,Professional,0-1 Miles,Westminster,British Columbia,Canada,V3L 1H4
25105,311,Warren Nara,19-05-1965,M,Professional,0-1 Miles,Concord,California,United States,94519
25106,22,Micah Gao,22-05-1986,M,Management,0-1 Miles,East Brisbane,Queensland,Australia,4169
25107,36,Mason Ramirez,13-05-1980,M,Professional,0-1 Miles,Melton,Victoria,Australia,3337
25108,19,Gary Gill,06-05-1974,M,Professional,0-1 Miles,Wollongong,New South Wales,Australia,2500
25109,26,Devin Rivera,03-11-1975,M,Management,0-1 Miles,Rockhampton,Queensland,Australia,4700
25110,21,Tabitha Suarez,26-07-1975,F,Management,0-1 Miles,Caloundra,Queensland,Australia,4551
25111,30,Drew Chander,04-04-1976,M,Professional,2-5 Miles,Perth,South Australia,Australia,6006
25112,4,Suzanne Zhu,17-04-1974,F,Professional,0-1 Miles,Goulburn,New South Wales,Australia,2580
25113,12,Randy Gao,15-10-1973,M,Professional,2-5 Miles,North Sydney,New South Wales,Australia,2055
25114,13,Donald Sara,24-04-1974,M,Professional,0-1 Miles,Port Macquarie,New South Wales,Australia,2444
25115,19,Raymond Rana,25-01-1974,M,Professional,10+ Miles,Wollongong,New South Wales,Australia,2500
25116,8,Phillip Sara,05-07-1979,M,Professional,10+ Miles,Matraville,New South Wales,Australia,2036
25117,7,Mindy Shan,30-09-1973,F,Professional,10+ Miles,Malabar,New South Wales,Australia,2036
25118,5,Gerald Diaz,06-06-1973,M,Professional,10+ Miles,Lane Cove,New South Wales,Australia,1597
25119,4,Deanna Lopez,13-11-1974,F,Management,1-2 Miles,Goulburn,New South Wales,Australia,2580
25120,4,Heidi Rodriguez,08-12-1980,F,Management,2-5 Miles,Goulburn,New South Wales,Australia,2580
25121,25,Clarence Yang,19-03-1975,M,Management,2-5 Miles,Hervey Bay,Queensland,Australia,4655
25122,32,Susan Zhao,12-03-1978,F,Management,0-1 Miles,Bendigo,Victoria,Australia,3550
25123,2,Sharon Simpson,31-08-1972,F,Management,0-1 Miles,Coffs Harbour,New South Wales,Australia,2450
25124,6,Keith Xu,05-10-1978,M,Management,0-1 Miles,Lavender Bay,New South Wales,Australia,2060
25125,36,Randy Wang,19-03-1972,M,Professional,0-1 Miles,Melton,Victoria,Australia,3337
25126,7,Shane Suri,21-11-1977,M,Professional,2-5 Miles,Malabar,New South Wales,Australia,2036
25127,15,Priscilla Deng,18-01-1972,F,Professional,1-2 Miles,Silverwater,New South Wales,Australia,2264
